종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
115480,씨유메디칼,KOSDAQ,중견기업부,,32701,의료용 기기 제조업,12,,"60,624,558",500,"30,312,279,000",원(KRW),김형수,033-747-7657,강원도 원주시  문막읍 동화공단로 130-1 
376290,씨유테크,KOSDAQ,벤처기업부,,32602,전자부품 제조업,12,,"17,657,500",500,"8,828,750,000",원(KRW),백영현,031-686-8400,경기도 평택시 청북읍 현곡산단로93번길 6 
189330,씨이랩,KOSDAQ,기술성장기업부,기술성장기업,105802,소프트웨어 개발 및 공급업,12,,"6,092,284",500,"3,046,142,000",원(KRW),"윤세혁, 채정환 (각자 대표이사)",02-2039-3147,"서울특별시 강남구 언주로 617 3,4층 (논현동) "
96530,씨젠,KOSDAQ,우량기업부,,32103,의료용품 및 기타 의약 관련제품 제조업,12,,"52,225,994",500,"26,112,997,000",원(KRW),"천종윤, 이대훈 각자대표이사",02-2240-4000,서울특별시 송파구 오금로 91(방이동) 7층 
480370,씨케이솔루션,KOSPI,,,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,,"10,934,861",100,"1,093,486,100",원(KRW),"김유곤, 안근표 (공동 대표이사)",,"경기도 용인시 기흥구 신구로12번길 32, 씨케이빌딩 "
101240,씨큐브,KOSDAQ,우량기업부,,32001,기초 화학물질 제조업,12,,"10,340,947",500,"5,170,473,500",원(KRW),임광수,043-531-2500,충청북도 진천군  진천읍 성중로 144 시큐브 
60590,씨티씨바이오,KOSDAQ,중견기업부,,32102,의약품 제조업,12,,"24,181,020",500,"12,090,510,000",원(KRW),"조창선, 김신규(공동대표이사)",070-4033-0200,경기도 화성시 동탄첨단산업1로 27 금강펜테리움IX타워 A동 901호
308170,씨티알모빌리티,KOSPI,,,33003,자동차 신품 부품 제조업,12,,"8,610,000",500,"4,305,000,000",원(KRW),양현철,052-290-1300,울산광역시 북구 모듈화산업로 115 
260930,씨티케이,KOSDAQ,중견기업부,,32004,기타 화학제품 제조업,12,,"19,341,591",500,"9,670,795,500",원(KRW),정인용,02-6283-7200,서울특별시 서초구 효령로 234 씨티케이코스메틱스
413630,씨피시스템,KOSDAQ,벤처기업부,,32202,플라스틱제품 제조업,12,,"38,198,021",100,"4,028,342,500",원(KRW),"김경민, 김혜정",051-868-4356,부산광역시 기장군 정관면 정관상곡1길 27-37 (정관읍 매학리)
13990,아가방컴퍼니,KOSDAQ,우량기업부,,74604,생활용품 도매업,12,,"32,887,536",500,"16,443,768,000",원(KRW),신상국,02-527-1300,서울특별시 강남구 테헤란로 207 아가방빌딩 
123860,아나패스,KOSDAQ,벤처기업부,,32601,반도체 제조업,12,,"12,123,415",500,"6,084,915,000",원(KRW),이경호,02-6922-7400,"서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층, 7층"
25980,아난티,KOSDAQ,우량기업부,,95501,일반 및 생활 숙박시설 운영업,12,,"88,629,478",100,"9,162,947,800",원(KRW),이만규,02-6742-1500,충청북도 진천군  백곡면 배티로 818-105 
8700,아남전자,KOSPI,,,32605,영상 및 음향기기 제조업,12,,"77,124,820",500,"38,562,410,000",원(KRW),"공동대표이사 : 유성준, 박준구",02-6424-4700,서울특별시 구로구 디지털로27가길 27아남빌딩 
125210,아모그린텍,KOSDAQ,우량기업부,,32602,전자부품 제조업,12,,"16,496,790",500,"8,248,395,000",원(KRW),"양성철, 김병규(각자대표)",031-987-3383,경기도 김포시 통진읍 김포대로1950번길 91 
90430,아모레퍼시픽,KOSPI,,,32004,기타 화학제품 제조업,12,,"58,492,759",500,"34,525,294,500",원(KRW),"서경배, 김승환",02-6040-5114,서울특별시 용산구 한강대로 100 (한강로2가) 
2790,아모레퍼시픽홀딩스,KOSPI,,,32004,기타 화학제품 제조업,12,,"79,458,180",500,"47,997,075,000",원(KRW),"서경배, 이상목",02-6040-5114,서울특별시 용산구 한강대로 100 (한강로2가) 
357580,아모센스,KOSDAQ,기술성장기업부,기술성장기업,32602,전자부품 제조업,12,,"11,220,264",500,"5,624,737,000",원(KRW),김인응,041-590-5700,충청남도 천안시 서북구 직산읍 모시리 308 천안 제4지방산업단지 19-1블럭
52710,아모텍,KOSDAQ,중견기업부,,32602,전자부품 제조업,12,,"14,615,109",500,"7,307,554,500",원(KRW),김병규,(031)989-0506,인천 남동구 남촌동 617 남동공단 5블럭 1롯트 
74430,아미노로직스,KOSDAQ,중견기업부,,32101,기초 의약물질 제조업,12,,"87,826,844",100,"8,782,684,400",원(KRW),"오장석,오성석",02-761-4570,서울특별시 강남구 역삼로 151 삼오빌딩3층 301호 
92040,아미코젠,KOSDAQ,기술성장기업부,기술성장기업,31008,기타 식품 제조업,12,,"55,018,347",500,"27,509,173,500",원(KRW),표쩌,055-759-6161,경상남도 진주시 문산읍 월아산로950번길 14-10 아미코젠 문산 1공장 
83930,아바코,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,12,,"14,912,798",500,"7,998,252,500",원(KRW),김광현,053-583-8150,대구 달서구 월암동 1107번지 
149950,아바텍,KOSDAQ,우량기업부,,32602,전자부품 제조업,12,,"15,607,500",500,"8,153,750,000",원(KRW),박명섭,053-592-4060,대구광역시 달서구 달서대로 85길 100 
36010,아비코전자,KOSDAQ,중견기업부,,32602,전자부품 제조업,12,,"13,292,934",500,"6,896,467,000",원(KRW),김창수,031-730-5114,경기도 성남시 중원구  둔촌대로388번길 31 
2030,아세아,KOSPI,,,137105,회사 본부 및 경영 컨설팅 서비스업,12,,"2,084,140","5,000","10,955,120,000",원(KRW),"이훈범, 오기호",02-527-6582,서울특별시 강남구  논현로 430 아세아타워빌딩 14층
183190,아세아시멘트,KOSPI,,,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,,"37,346,770",500,"19,479,045,000",원(KRW),"임경태, 김웅종",02-527-6582,서울 강남구 역삼2동 726 아세아타워빌딩 14층 
2310,아세아제지,KOSPI,,,31702,"골판지, 종이 상자 및 종이용기 제조업",12,,"41,632,510","1,000","44,782,510,000",원(KRW),"유승환, 이현탁",02-527-6882,서울특별시 강남구  논현로 430 
50860,아세아텍,KOSDAQ,우량기업부,,32902,특수 목적용 기계 제조업,6,,"22,500,000",500,"11,250,000,000",원(KRW),"김신길, 김은수 (각자대표)",053-580-7777,대구 달성군 유가면 금리 168
12170,아센디오,KOSPI,,,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,,"10,873,743",500,"5,436,871,500",원(KRW),한승일,02-1544-0332,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)"
136410,아셈스,KOSDAQ,벤처기업부,,32202,플라스틱제품 제조업,12,,"11,019,106",500,"5,671,183,000",원(KRW),장지상,051-713-3904,부산광역시 사하구 을숙도대로873번길 31 
246720,아스타,KOSDAQ,벤처기업부,,32103,의료용품 및 기타 의약 관련제품 제조업,12,,"13,567,300",500,"6,783,650,000",원(KRW),조응준,031-888-9596,"경기도 수원시 영통구 광교로 145, 11층(이의동, 차세대융합기술연구원 에이동) "
450950,아스테라시스,KOSDAQ,벤처기업부,,32701,의료용 기기 제조업,12,,"36,624,642",100,"3,662,464,200",원(KRW),서은택,1833-7010,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워1차 1005호 "
67390,아스트,KOSDAQ,중견기업부,,33103,"항공기,우주선 및 부품 제조업",12,,"395,157,579",500,"197,830,789,500",원(KRW),김두일,055-851-7000,경상남도 사천시 용현면 종포산단로 133 -
159010,아스플로,KOSDAQ,벤처기업부,,32901,일반 목적용 기계 제조업,12,,"13,334,739",500,"6,667,369,500",원(KRW),강두홍,031-352-2301,경기도 화성시 정남면 정남산단로 38 
127710,아시아경제,KOSDAQ,중견기업부,,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12,,"34,904,082",500,"17,452,041,000",원(KRW),"장범식, 마영민(각자대표)",02-2200-2197,"서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp"
267850,아시아나IDT,KOSPI,,,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,,"11,100,000",500,"5,550,000,000",원(KRW),김응철,02-6303-3037,"서울특별시 종로구 우정국로 26 에이동 21층, 22층(표시층 23층, 25층)
(공평동, 센트로폴리스)"
20560,아시아나항공,KOSPI,,,85101,항공 여객 운송업,12,,"205,990,711","5,000","1,029,953,555,000",원(KRW),송보영,02-2669-3114,서울특별시 강서구  오정로 443-83 
154030,아시아종묘,KOSDAQ,벤처기업부,,10101,작물 재배업,9,,"12,061,867",500,"6,030,933,500",원(KRW),류경오,02-443-4303,서울특별시 송파구 양재대로 932 가락몰 업무동 11층 08호 
227610,아우딘퓨쳐스,KOSDAQ,중견기업부,,32004,기타 화학제품 제조업,12,,"35,583,547",500,"17,791,773,500",원(KRW),"최영욱, 나현수(각자대표)",02-571-2432,"서울특별시 강남구 테헤란로86길 13 12층 (대치동, 대경타워) "
143160,아이디스,KOSDAQ,우량기업부,,32604,통신 및 방송 장비 제조업,12,,"10,716,390",500,"5,358,195,000",원(KRW),김영달,031-723-5097,대전 유성구 관평동 1301
54800,아이디스홀딩스,KOSDAQ,중견기업부,,137106,기타 전문 서비스업,12,,"10,347,756",500,"5,173,878,000",원(KRW),김영달,042-933-9677,대전 유성구 관평동 1301 
332370,아이디피,KOSDAQ,중견기업부,,32603,컴퓨터 및 주변장치 제조업,12,,"13,273,726",500,"6,636,863,000",원(KRW),노현철,02-6099-3700,"서울특별시 구로구 디지털로33길 50, 601 "
122900,아이마켓코리아,KOSPI,,,74608,상품 종합 도매업,12,,"33,428,840",500,"18,166,670,000",원(KRW),김학재,02-3708-5678,서울특별시 강남구 삼성로 512 삼성동빌딩 16층
339950,아이비김영,KOSDAQ,중견기업부,,168505,일반 교습 학원,12,,"44,946,655",100,"4,494,665,500",원(KRW),김석철,02-3456-8013,"서울특별시 서초구 강남대로 279 4,5층(서초동, 백향빌딩)"
469750,아이비젼웍스,KOSDAQ,벤처기업부,,32902,특수 목적용 기계 제조업,12,,"33,936,481",100,"3,393,648,100",원(KRW),길기재,043-933-2490,대전광역시 유성구 국제과학21로 54 - 
460470,아이빔테크놀로지,KOSDAQ,기술성장기업부,기술성장기업,32703,사진장비 및 광학기기 제조업,12,,"15,096,870",500,"7,548,435,000",원(KRW),김필한,042-825-7450,"대전광역시 유성구 테크노4로 17, 대덕비즈센터 비동 415호(관평동) "
99190,아이센스,KOSDAQ,우량기업부,,32701,의료용 기기 제조업,12,,"27,715,273",500,"13,857,636,500",원(KRW),"차근식, 남학현(각자 대표이사)",02-916-6191,서울특별시 서초구 반포대로28길 43 아이센스 빌딩
461300,아이스크림미디어,KOSDAQ,중견기업부,,105802,소프트웨어 개발 및 공급업,12,,"13,137,933",500,"6,568,966,500",원(KRW),"허주환, 현준우(각자대표)",02-3440-2300,경기도 성남시 분당구 판교역로 225-20 
289010,아이스크림에듀,KOSDAQ,중견기업부,,105801,"서적, 잡지 및 기타 인쇄물 출판업",12,,"13,523,317",500,"6,761,658,500",원(KRW),박기석,02-1544-0910,"서울특별시 서초구 매헌로 16 하이브랜드빌딩 16층, 18층 "
214430,아이쓰리시스템,KOSDAQ,우량기업부,,32602,전자부품 제조업,12,,"7,106,760",500,"3,580,660,000",원(KRW),정한,070-4162-0781,대전광역시 유성구 테크노5로 69 
40910,아이씨디,KOSDAQ,투자주의환기종목(소속부없음),,32902,특수 목적용 기계 제조업,12,,"18,574,275",500,"9,287,137,500",원(KRW),이승호,031-678-3333,경기도 안성시  대덕면 만세로 274 
368600,아이씨에이치,KOSDAQ,기술성장기업부,기술성장기업,32602,전자부품 제조업,12,,"17,538,346",500,"8,769,173,000",원(KRW),김영훈,070-4187-2061,경기도 군포시 벌새전리길 13(당정동) 
456010,아이씨티케이,KOSDAQ,기술성장기업부,기술성장기업,32601,반도체 제조업,12,,"13,276,856",500,"6,638,428,000",원(KRW),이정원,25690010,"서울특별시 강남구 강남대로84길 16 비1층, 7층, 13층, 14층(역삼동, 제이스타워)"
52860,아이앤씨,KOSDAQ,벤처기업부,,32601,반도체 제조업,12,,"17,862,854",500,"8,931,427,000",원(KRW),박창일,031-696-3300,경기도 성남시 분당구 판교로255번길 24 
464500,아이언디바이스,KOSDAQ,기술성장기업부,기술성장기업,32601,반도체 제조업,12,,"13,963,263",500,"6,981,631,500",원(KRW),박기태,02-541-2896,"서울시 강남구 강남대로 636 7층 (신사동, 두원빌딩) "
10780,아이에스동서,KOSPI,,,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",12,,"30,186,976",500,"15,446,303,000",원(KRW),"남병옥, 허필식, 배기문",070-4193-4066,"서울특별시 강남구 학동로 231 6,7,8,9,10층"
212710,아이에스티이,KOSDAQ,기술성장기업부,기술성장기업,32601,반도체 제조업,12,,"9,257,478",500,"4,628,739,000",원(KRW),조창현,031-548-2588,경기도 화성시 향남읍 토성로 306 (백토리 185) 
38880,아이에이,KOSDAQ,중견기업부,,32602,전자부품 제조업,12,,"375,721,175",100,"37,572,117,500",원(KRW),"최동철, 레이먼김
(공동대표이사)",02-3015-1300,서울특별시 송파구  송파대로22길 5-23  
307180,아이엘,KOSDAQ,벤처기업부,,32804,전구 및 조명장치 제조업,12,,"27,653,173",100,"2,765,317,300",원(KRW),송성근,031-757-5100,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장
101390,아이엠,KOSDAQ,관리종목(소속부없음),,32602,전자부품 제조업,12,,"12,981,844",500,"6,490,922,000",원(KRW),김태동,031-231-3114,경기도 용인시 기흥구 기흥로 58-1 기흥ICT밸리A동 4층(구갈동) 
461030,아이엠비디엑스,KOSDAQ,기술성장기업부,기술성장기업,137001,자연과학 및 공학 연구개발업,12,,"14,017,750",100,"1,401,775,000",원(KRW),김태유,02-6951-2906,"서울특별시 금천구 가산디지털1로 131 A동 605-가, 605-나, 21층"
456570,아이엠지티,KONEX,일반기업부,,32103,의료용품 및 기타 의약 관련제품 제조업,12,DB증권,"4,988,535",500,"2,494,267,500",원(KRW),"이학종, 손건호 (각자 대표이사)",031-994-7077,경기도 성남시 분당구 돌마로 172 
451220,아이엠티,KOSDAQ,기술성장기업부,기술성장기업,32902,특수 목적용 기계 제조업,12,,"7,874,611",500,"3,937,305,500",원(KRW),최재성,031-8047-3400,경기도 수원시 영통구 신원로 306 1동 8층
447690,아이오바이오,KONEX,일반기업부,,32701,의료용 기기 제조업,12,한국증권,"2,630,256",500,"1,315,128,000",원(KRW),윤홍철,02-561-5101,"서울특별시 강남구 테헤란로4길 38, 8층 &nbsp"
90150,아이윈,KOSDAQ,중견기업부,,33003,자동차 신품 부품 제조업,12,,"41,875,293",500,"20,937,646,500",원(KRW),"신규진, 조병호(각자대표이사)",051-711-2222,부산광역시 기장군  장안읍 장안산단9로 110 
123010,아이윈플러스,KOSDAQ,기술성장기업부,기술성장기업,32602,전자부품 제조업,12,,"32,658,542",500,"16,329,271,000",원(KRW),배세현,043-218-7866,충청북도 청주시 흥덕구 옥산면 과학산업1로 114 &nbsp
31310,아이즈비전,KOSDAQ,중견기업부,,106102,전기 통신업,12,,"25,334,636",500,"12,667,318,000",원(KRW),"김상우 , 안필성(각자 대표이사)",02-6330-5088,서울특별시 강남구 강남대로 556 17층 
462980,아이지넷,KOSDAQ,기술성장기업부,해당없음,106309,기타 정보 서비스업,12,,"18,234,437",500,"9,117,218,500",원(KRW),"김창균, 김지태",02-1800-5965,"서울특별시 송파구 법원로8길 9 청림타워 5,6층 "
185490,아이진,KOSDAQ,벤처기업부,,137001,자연과학 및 공학 연구개발업,12,,"27,029,784",500,"13,514,892,000",원(KRW),최석근,02-322-1687,경기도 의왕시 양지편2로 13 2층 
59100,아이컴포넌트,KOSDAQ,벤처기업부,,32602,전자부품 제조업,12,,"7,070,860",500,"3,535,430,000",원(KRW),김양국,031-653-5990,경기도 평택시 팽성읍 추팔산단1길 23 
149010,아이케이세미콘,KONEX,일반기업부,,32601,반도체 제조업,12,미래에셋증권,"3,120,000",500,"1,560,000,000",원(KRW),윤경덕,02-3153-7090,"서울특별시 마포구 성암로 179 8층 (상암동,한샘상암)"
262840,아이퀘스트,KOSDAQ,벤처기업부,,105802,소프트웨어 개발 및 공급업,12,,"19,290,000",100,"1,929,000,000",원(KRW),김순모,02-2162-8413,서울특별시 구로구 디지털로34길 55 407호 
175250,아이큐어,KOSDAQ,기술성장기업부,기술성장기업,32102,의약품 제조업,12,,"37,558,368",500,"18,779,184,000",원(KRW),이영석,02-6959-6909,서울특별시 강남구 봉은사로104길 10 7층 
52460,아이크래프트,KOSDAQ,중견기업부,,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,,"14,607,936",500,"7,303,968,000",원(KRW),"박우진, 서익수(각자 대표이사)",(02)541-0474,서울특별시 강남구 테헤란로44길 8 아이콘역삼 7층 및 8층 
119830,아이텍,KOSDAQ,중견기업부,,137309,"그외 기타 전문, 과학 및 기술 서비스업",12,,"22,117,542",500,"11,058,771,000",원(KRW),이장혁,031-436-2302,경기도 화성시 동탄면 동탄산단4길 9-15 -
52770,아이톡시,KOSDAQ,관리종목(소속부없음),,105802,소프트웨어 개발 및 공급업,12,,"55,782,666",500,"27,891,333,000",원(KRW),"전봉규, 최치경(각자대표)",02-6207-7111,서울특별시 강남구 도산대로 427 파모소빌딩 4층 
